timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764047495639,30089,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-88,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30089,0,0
1764047525649,85,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-57,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,84,0,0
1764047525630,170,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-270,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,170,0,84
1764047525721,89,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-249,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,89,0,0
1764047525755,86,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-78,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,86,0,0
1764047495772,30089,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-281,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30089,0,0
1764047525772,92,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-68,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,92,0,0
1764047495797,30107,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-89,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30107,0,0
1764047525868,91,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-260,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,91,0,0
1764047525922,86,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-58,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,86,0,0
1764047525850,172,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-271,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,172,0,86
1764047525947,84,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-79,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,84,0,0
1764047495963,30087,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-282,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30087,0,0
1764047526003,85,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-69,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,85,0,0
1764047496003,30089,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-90,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30089,0,0
1764047526013,94,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-250,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,94,0,0
1764047526050,83,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-261,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,83,0,0
1764047526089,86,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-59,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,86,0,0
1764047526097,83,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-80,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,83,0,0
1764047526036,169,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-272,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,169,0,82
1764047526135,85,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-251,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,85,0,0
1764047496135,30087,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-283,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30087,0,0
1764047496199,30086,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-91,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30086,0,0
1764047526234,88,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-262,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,88,0,0
1764047526254,86,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-70,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,86,0,0
