timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764046159932,935,POST - Login,200,OK,Authentication Thread Group 1-287,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,935,0,0
1764046159347,1568,POST - Login,200,OK,Authentication Thread Group 1-215,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1568,0,0
1764046159552,1363,POST - Login,200,OK,Authentication Thread Group 1-213,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1363,0,0
1764046159997,918,POST - Login,200,OK,Authentication Thread Group 1-29,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,918,0,0
1764046159598,1446,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-266,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,1446,0,0
1764046159250,1806,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-72,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,1806,0,0
1764046160837,218,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-37,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,218,0,88
1764046160453,655,POST - Login,200,OK,Authentication Thread Group 1-28,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,655,0,0
1764046160216,938,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-194,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,938,0,0
1764046161033,219,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-234,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,218,0,0
1764046161058,197,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-286,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,197,0,0
1764046161063,192,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-247,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,192,0,0
1764046161014,292,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-74,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,292,0,94
1764046161047,259,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-65,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,259,0,100
1764046161012,300,POST - Login,200,OK,Authentication Thread Group 1-295,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,300,0,0
1764046161284,83,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-48,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,83,0,0
1764046160391,988,POST - Login,200,OK,Authentication Thread Group 1-278,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,988,0,0
1764046161039,344,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-250,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,344,0,0
1764046160217,1166,POST - Login,200,OK,Authentication Thread Group 1-267,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1166,0,0
1764046161038,347,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-217,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,347,0,0
1764046161010,375,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-34,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,375,0,98
1764046161063,322,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-24,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,322,0,0
1764046161045,340,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-36,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,340,0,98
1764046160394,1014,POST - Login,200,OK,Authentication Thread Group 1-33,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1014,0,0
1764046158302,3150,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-39,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,3150,0,0
1764046158638,2823,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-157,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,2823,0,0
